Date,Close,High,Low,Open,Volume,Ticker,Daily Return,Cumulative Return,MA50,MA200,Peak,Drawdown
2020-02-24,71.98168182373047,73.43010258149737,69.82112528029087,71.75959476642028,222195200,AAPL,-0.047500770295312855,-0.004869133853400598,,,78.98725128173828,-0.08869240724708556
2020-02-25,69.54350280761719,73.03178561562022,69.07277049917455,72.65037140517215,230673600,AAPL,-0.03387221518502337,-0.03857642068877687,,,78.98725128173828,-0.11956041412855789
2020-02-26,70.64672088623047,71.90926363042658,69.16209108503992,69.1693328941365,198054800,AAPL,0.01586371169230838,-0.02332467421239648,,,78.98725128173828,-0.1055933743757979
2020-02-27,66.02867889404297,69.04139705399142,65.8934935311334,67.85852144500781,320605600,AAPL,-0.06536810108461222,-0.08716808563532707,,,78.98725128173828,-0.16405903709034766
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.103468343907636,426510000,AAPL,-0.0005848972865133417,-0.08770199854508176,,,78.98725128173828,-0.16454797669123888
2020-03-02,72.13377380371094,72.76866613954134,67.04257525684778,68.14337454443714,341397200,AAPL,0.093100612536128,-0.002766495794143453,,,78.98725128173828,-0.08676688157664572
2020-03-03,69.8428726196289,73.38667475068135,68.99312746023453,73.30701482551375,319475600,AAPL,-0.03175906462783973,-0.03443769910326433,,,78.98725128173828,-0.1157703112049367
2020-03-04,73.08251953125,73.24184678262985,70.76263459762471,71.56167988079673,219178400,AAPL,0.04638478902871768,0.010349704517913949,,,78.98725128173828,-0.07475550363724894
2020-03-05,70.71192932128906,72.31242862903635,70.3474076125405,71.33957264179317,187572800,AAPL,-0.03243717136691315,-0.022423181988043717,,,78.98725128173828,-0.10476781792206079
2020-03-06,69.77283477783203,70.20494899083147,67.88989092478414,68.0757689182747,226176800,AAPL,-0.0132805674017199,-0.03540595681001035,,,78.98725128173828,-0.11665700925633561
2020-03-09,64.2543716430664,67.13189718407227,63.489119320777824,63.670171942415024,286744800,AAPL,-0.07909185791773121,-0.11169749182228295,,,78.98725128173828,-0.18652224757285726
2020-03-10,68.8820571899414,69.14760244929552,65.02684393022976,66.90255338767554,285290000,AAPL,0.07202133377915265,-0.04772076038395712,,,78.98725128173828,-0.1279344948433872
2020-03-11,66.48976135253906,67.88748961967876,65.627949126833,66.96291749628936,255598800,AAPL,-0.03473031925869485,-0.08079372239924942,,,78.98725128173828,-0.15822160825197137
2020-03-12,59.923587799072266,65.17894285229022,59.86806602728879,61.78481034349421,418474000,AAPL,-0.09875465665535965,-0.17156962273916276,,,78.98725128173828,-0.24135114430894877
2020-03-13,67.10294342041016,67.5736832780311,61.06302571813862,63.94538830639056,370732000,AAPL,0.11980850755149608,-0.07231661562921898,73.73339027404785,,78.98725128173828,-0.1504585571529536
2020-03-16,58.470340728759766,62.54281272853614,57.93683739697829,58.40757346412376,322423600,AAPL,-0.12864715393430393,-0.19166044278066285,73.45611938476563,,78.98725128173828,-0.2597496459244682
2020-03-17,61.04129409790039,62.187957132183904,57.55059758461941,59.74978379495811,324056000,AAPL,0.04397021356634667,-0.15611757981560248,73.24433265686035,,78.98725128173828,-0.22720067976320332
2020-03-18,59.5469970703125,60.350871115595204,57.24159305699179,57.88131450093201,300233600,AAPL,-0.02448010071987139,-0.17677590645744534,72.9912442779541,,78.98725128173828,-0.24611888495884823
2020-03-19,59.09074020385742,61.036451553451855,58.56689512385312,59.72080339842934,271857200,AAPL,-0.00766213056749665,-0.18308355694847744,72.73582183837891,,78.98725128173828,-0.25189522049466356
2020-03-20,55.33934020996094,60.79264444451166,55.03999854094989,59.67011594836406,401693200,AAPL,-0.06348541211287106,-0.2349458339973841,72.38225189208984,,78.98725128173828,-0.29938896072516835
2020-03-23,54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800,AAPL,-0.021244132782275105,-0.2511987462855765,71.97414993286132,,78.98725128173828,-0.3142728346722506
2020-03-24,59.597694396972656,59.79323063321941,56.56083807077307,57.05812866753022,287531200,AAPL,0.10032531170129078,-0.17607502710435963,71.67135665893555,,78.98725128173828,-0.2454770430687016
2020-03-25,59.26939010620117,62.34245572079971,58.974877532799404,60.53192941719469,303602000,AAPL,-0.005508674355499288,-0.18061376147340524,71.3300624847412,,78.98725128173828,-0.24963346433218453
2020-03-26,62.38833236694336,62.446266859922645,59.47217711965345,59.51080257065681,252087200,AAPL,0.05262315429859399,-0.13749507301327568,71.07176239013671,,78.98725128173828,-0.2101468103452356
2020-03-27,59.80531692504883,61.7679252857542,59.63874788584496,61.01474738694628,204216800,AAPL,-0.041402219676305196,-0.17320469147227557,70.76825630187989,,78.98725128173828,-0.24284848561535252
2020-03-30,61.51201629638672,61.68341437720142,60.206022667346865,60.52950610976303,167976400,AAPL,0.028537585938668508,-0.14960994930147764,70.48009986877442,,78.98725128173828,-0.2212412092050076
2020-03-31,61.38649368286133,63.366001623216455,60.83368129501873,61.702735358357586,197002000,AAPL,-0.002040619395738519,-0.15134527173287615,70.17262237548829,,78.98725128173828,-0.22283035949810573
2020-04-01,58.15652084350586,60.04188167908633,57.726822887688364,59.50596558883749,176218400,AAPL,-0.05261699513320228,-0.1959989334398765,69.81094947814941,,78.98725128173828,-0.2637226906900665
2020-04-02,59.126956939697266,59.18006600388776,57.188487147319506,58.018915768998035,165934000,AAPL,0.01668662571481483,-0.18258286856787576,69.46324234008789,,78.98725128173828,-0.25143670680730074
2020-04-03,58.277217864990234,59.31283722451452,57.68819275537644,58.6127685713981,129880000,AAPL,-0.014371432569642795,-0.19433032375352333,69.0911711883545,,78.98725128173828,-0.26219463369952933
2020-04-06,63.36118698120117,63.515681414819454,60.20121554945302,60.568146275466354,201820400,AAPL,0.08723767713120556,-0.12404557266273031,68.82521072387695,,78.98725128173828,-0.19783020736853807
2020-04-07,62.62730407714844,65.58932954032026,62.52350234713508,65.37206051111131,202887200,AAPL,-0.011582530868155527,-0.13419134185646175,68.58965637207031,,78.98725128173828,-0.20712136375319387
2020-04-08,64.23021697998047,64.54403851459621,63.06182517929843,63.42633937506472,168895200,AAPL,0.02559447395112935,-0.11203142470894467,68.34406280517578,,78.98725128173828,-0.18682805215136805
2020-04-09,64.69373321533203,65.19585671097452,63.89952086210519,64.86513503536223,161834800,AAPL,0.007216482477336639,-0.10562341504493122,68.07570877075196,,78.98725128173828,-0.18095981103865666
2020-04-13,65.96351623535156,66.07215077341053,64.17229875609489,64.77098217772529,131022800,AAPL,0.01962760466756608,-0.0880689450115053,67.8350146484375,,78.98725128173828,-0.16488401400287472
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800,AAPL,0.05050295108588165,-0.04201373554772492,67.73011428833007,,78.98725128173828,-0.1227081922110241
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,AAPL,-0.009127215206806594,-0.0507574823485456,67.6166584777832,,78.98725128173828,-0.13071542333988248
2020-04-16,69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200,AAPL,0.007945693409504573,-0.04321509233202092,67.46503265380859,,78.98725128173828,-0.12380835460813017
2020-04-17,68.26892852783203,69.27075926454268,66.83499069320814,68.7251848238726,215250000,AAPL,-0.013568395984357995,-0.05619712883111749,67.28210220336913,,78.98725128173828,-0.13569686981099327
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,AAPL,-0.02075692783252847,-0.07578757691610316,67.05272033691406,,78.98725128173828,-0.15363714750975488
2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600,AAPL,-0.030910449398105055,-0.10435539825293805,66.80330200195313,,78.98725128173828,-0.17979860363409042
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,AAPL,0.02880354479077396,-0.07855765884990162,66.58386611938477,,78.98725128173828,-0.15617389597640957
2020-04-23,66.3931884765625,68.01541990436723,66.35456304172806,66.59596648415703,124814400,AAPL,-0.0038756220420308463,-0.08212882109772346,66.36863052368165,,78.98725128173828,-0.15944424702480445
2020-04-24,68.3099594116211,68.3196176159111,66.8687799957314,66.91706365013007,126161200,AAPL,0.028869993730384458,-0.055629885917514166,66.1550846862793,,78.98725128173828,-0.13517740770637196
2020-04-27,68.35823822021484,68.68895986495261,67.58091858862758,68.02750920842628,117087600,AAPL,0.0007067609029429711,-0.05496244204297285,65.95375411987305,,78.98725128173828,-0.1345661849101571
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800,AAPL,-0.016209532948706418,-0.07028105947644236,65.72987640380859,,78.98725128173828,-0.1485944628507806
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800,AAPL,0.03284521980310884,-0.03974423651983261,65.57890289306641,,78.98725128173828,-0.12062986084153055
2020-04-30,70.92436981201172,71.10059707992315,69.60872470353117,69.99738093637826,183064000,AAPL,0.021096460135582307,-0.01948623908561009,65.4349301147461,,78.98725128173828,-0.10207826375635237
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,AAPL,-0.016099590811255227,-0.03527210942113668,65.28414947509765,,78.98725128173828,-0.11653443629040694
2020-05-04,70.76984405517578,70.8977876030395,69.11864515995262,69.8066465413913,133568000,AAPL,0.014148638161734173,-0.021622523572803254,65.18811874389648,,78.98725128173828,-0.10403460170112731
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,AAPL,0.015008821203661649,-0.006938230959417813,65.18512542724609,,78.98725128173828,-0.09058721723339197
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,AAPL,0.01031750263351694,0.0033076864579033582,65.24571823120117,,78.98725128173828,-0.08120434845224343
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,AAPL,0.010344703971391978,0.013686607466532497,65.29926162719727,,78.98725128173828,-0.07169967942677966
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,AAPL,0.02380188600029398,0.03781426053747561,65.48007080078125,,78.98725128173828,-0.04960438102245944
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,AAPL,0.01573510828132685,0.054144380302938,65.68527679443359,,78.98725128173828,-0.03464980304774927
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,AAPL,-0.011427928775709528,0.0420976934055215,65.75018081665038,,78.98725128173828,-0.04568175634213679
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400,AAPL,-0.012074101071925303,0.029515300528522914,65.8427001953125,,78.98725128173828,-0.057204291270844046
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200,AAPL,0.006143259042822313,0.03583987970821867,65.87957626342774,,78.98725128173828,-0.05141245300765951
2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400,AAPL,-0.005912078139097998,0.02971591339978974,65.95500473022462,,78.98725128173828,-0.05702057670725355
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,AAPL,0.02356104603222753,0.05397709743551937,66.0843132019043,,78.98725128173828,-0.034802995107609695
2020-05-19,75.79773712158203,77.0999976554672,75.76626852775506,76.25522103808397,101729600,AAPL,-0.0057782175209685205,0.04788698850441797,66.31518051147461,,78.98725128173828,-0.040380113352465274
2020-05-20,77.27183532714844,77.34202651721908,76.61585573751951,76.6545857322091,111504800,AAPL,0.01944778645834644,0.06826607088933168,66.48297607421875,,78.98725128173828,-0.021717630715761407
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,AAPL,-0.0074550456972797274,0.06030209851399815,66.6870962524414,,78.98725128173828,-0.029010770483618446
2020-05-22,77.18953704833984,77.27183551713587,76.33265345783,76.43431323052285,81803200,AAPL,0.006437992381723934,0.06712831534655717,67.03241523742676,,78.98725128173828,-0.022759549221255986
2020-05-26,76.66669464111328,78.48453717513182,76.61101888750217,78.30541740950063,125522000,AAPL,-0.006773488055759835,0.0599001344485941,67.22369026184082,,78.98725128173828,-0.029378875742211184
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,AAPL,0.004357112455675383,0.064518238526172,67.59429824829101,,78.98725128173828,-0.025149770351966003
2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800,AAPL,0.00044002357757499944,0.06498665164988204,67.91416481018067,,78.98725128173828,-0.024720813266316477
2020-05-29,76.95960998535156,77.736610955793,76.60378586836536,77.2767040924692,153532400,AAPL,-0.000973746672553566,0.06394962444152408,68.26241706848144,,78.98725128173828,-0.0256704881292091
2020-06-01,77.90605926513672,78.02708778430363,76.78291106151043,76.91362393056917,80791200,AAPL,0.012297999950432459,0.0770340768701685,68.63872344970703,,78.98725128173828,-0.013688183840517213
2020-06-02,78.26669311523438,78.2909002875674,77.19922108217762,77.63976650286615,87642800,AAPL,0.004629086023595574,0.08201976026234425,69.0972705078125,,78.98725128173828,-0.009122461597426142
2020-06-03,78.69756317138672,78.95898884323296,78.01496072344597,78.58621903033732,104491200,AAPL,0.005505152179075212,0.087976443703355,69.5879476928711,,78.98725128173828,-0.0036675299576925256
2020-06-04,78.01980590820312,78.81859097042819,77.6470360985682,78.5208656190316,87560400,AAPL,-0.0086121759794211,0.07860659910871703,69.9563899230957,,78.98725128173828,-0.01224812052370821
2020-06-05,80.24190521240234,80.30241946972693,78.24009623942295,78.26914190101967,137250400,AAPL,0.028481220612285307,0.10932663161179912,70.37584022521973,,80.24190521240234,0.0
2020-06-08,80.71633911132812,80.75023064294642,79.2301127155256,79.93933807530591,95654400,AAPL,0.00591254529251195,0.11588557556539358,70.74240036010742,,80.71633911132812,0.0
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,AAPL,0.03157788176775567,0.1511228783369416,71.21159782409669,,83.26519012451172,0.0
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,AAPL,0.025727214377112784,0.18073806340231524,71.68950492858886,,85.4073715209961,0.0
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400,AAPL,-0.04801047655927926,0.12405026628668958,72.0879135131836,,85.4073715209961,-0.04801047655927925
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,AAPL,0.008633618593343995,0.13375488756555565,72.56496101379395,,85.4073715209961,-0.03979136210903286
2020-06-15,83.02310180664062,83.67423552165188,80.50328834719761,80.66546973617807,138808800,AAPL,0.012367023379697084,0.14777606076692473,73.04288391113282,,85.4073715209961,-0.027916439434848228
2020-06-16,85.22342681884766,85.4945368687229,83.4418908130573,85.07335265810912,165428800,AAPL,0.02650256331462475,0.17819506848841082,73.58180809020996,,85.4073715209961,-0.0021537333238644102
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400,AAPL,-0.0013918922366735753,0.1765551479192946,74.01668045043945,,85.4073715209961,-0.0035426277958446615
2020-06-18,85.13872528076172,85.55506368475906,84.5311597469356,85.06126525513555,96820400,AAPL,0.00039857077504446004,0.17702408841648332,74.46690887451172,,85.4073715209961,-0.003145469008706496
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000,AAPL,-0.0057149626638868245,0.17029743969668765,74.87534774780273,,85.4073715209961,-0.008842455434648129
2020-06-22,86.86697387695312,87.00978658675993,84.99829398313842,85.04428539322777,135445200,AAPL,0.026163694057641962,0.2009167438653534,75.31881256103516,,86.86697387695312,0.0
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600,AAPL,0.021344956203448673,0.22655025916714755,75.77396514892578,,88.72114562988281,0.0
2020-06-24,87.15503692626953,89.26819705246864,86.78226710315806,88.35079901624333,192623200,AAPL,-0.017652034275420725,0.20489915195180286,76.1311685180664,,88.72114562988281,-0.017652034275420683
2020-06-25,88.31208801269531,88.35081802484417,86.55233602258699,87.3099757261986,137522400,AAPL,0.013275779888712647,0.22089512788121146,76.52416229248047,,88.72114562988281,-0.004610598908336485
2020-06-26,85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800,AAPL,-0.030725923483932327,0.1833819976000275,76.85197525024414,,88.72114562988281,-0.03519485748299618
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,AAPL,0.02304666965311175,0.21065501157215483,77.23802429199219,,88.72114562988281,-0.012959312083783292
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200,AAPL,0.00834759520605921,0.22076106954294605,77.6670346069336,,88.72114562988281,-0.004719895969148475
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,AAPL,-0.0018914856448145612,0.2184520175041571,78.13403289794923,,88.72114562988281,-0.0066024539984923716
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,AAPL,0.0,0.2184520175041571,78.56371017456054,,88.72114562988281,-0.0066024539984923716
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,AAPL,0.026750249890084676,0.2510459134514711,79.04570663452148,,90.49301147460938,0.0
2020-07-07,90.21220397949219,91.64759989931855,90.10085985246303,90.87059916943323,112424400,AAPL,-0.003103084874084172,0.24716381180065494,79.4837515258789,,90.49301147460938,-0.003103084874084191
2020-07-08,92.31327819824219,92.34474679060094,91.10057024745561,91.1877146099101,117092000,AAPL,0.023290354586920747,0.2762106992054678,79.96285232543946,,92.31327819824219,0.0
2020-07-09,92.71025085449219,93.25729463316677,91.66456287634601,93.20404179945581,125642800,AAPL,0.004300276883218324,0.281698758573377,80.47205368041992,,92.71025085449219,0.0
2020-07-10,92.8724136352539,92.93051232943125,91.69602034280251,92.30600122922262,90257200,AAPL,0.0017491353897449713,0.2839406232309898,80.94032135009766,,92.8724136352539,0.0
2020-07-13,92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200,AAPL,-0.004613006206454218,0.27801779716730657,81.37071380615234,,92.8724136352539,-0.004613006206454249
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200,AAPL,0.016548237619130823,0.29916673935630933,81.85453903198243,,93.9737777709961,0.0
2020-07-15,94.62005615234375,96.09418202713559,93.42429428051739,95.84486367498508,153198000,AAPL,0.00687722039782801,0.30810139535639025,82.33154327392577,,94.62005615234375,0.0
2020-07-16,93.45578002929688,94.31024088700049,92.85789898357274,93.49451003316076,110577600,AAPL,-0.01230474986373209,0.2920055348901309,82.7640185546875,,94.62005615234375,-0.012304749863732097
2020-07-17,93.2669677734375,94.06091431617955,92.79495374103925,93.90600170117715,92186800,AAPL,-0.0020203379159661194,0.28939524712035425,83.17789505004883,,94.62005615234375,-0.01430022802700201
2020-07-20,95.23249816894531,95.37047245273277,93.01041634508266,93.35414058744878,90318000,AAPL,0.02107423927710883,0.31656827108093544,83.61606719970703,,95.23249816894531,0.0
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200,AAPL,-0.013801928071990544,0.29839709050161134,83.99304656982422,,95.23249816894531,-0.013801928071990498
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600,AAPL,0.002809171769956098,0.3020445109544416,84.3516781616211,,95.23249816894531,-0.01103152828874518
2020-07-23,89.8951187133789,93.99314144318696,89.08664931990235,93.91568143989768,197004400,AAPL,-0.04551636482790267,0.24278017797167117,84.64200103759765,,95.23249816894531,-0.05604577805044802
2020-07-24,89.67244720458984,90.01617144490031,86.31269437361678,88.09666092836993,185438800,AAPL,-0.0024770144583603493,0.2397017935022716,84.94607315063476,,95.23249816894531,-0.058383966306247384
2020-07-27,91.79767608642578,91.88965891007823,90.50993871626743,90.73262697532834,121214000,AAPL,0.023699909482643777,0.26908261379374654,85.28350021362304,,95.23249816894531,-0.03606775154029934
2020-07-28,90.28968811035156,91.5459645894224,90.28484224245163,91.36926031193099,103625600,AAPL,-0.01642730012745064,0.24823501281042715,85.59962692260743,,95.23249816894531,-0.0519025558882752
2020-07-29,92.02040100097656,92.20436670679456,90.73507876836658,90.77138584530584,90329200,AAPL,0.019168444667897466,0.27216173658601606,85.91526977539063,,95.23249816894531,-0.03372900249104453
2020-07-30,93.13383483886719,93.23791755492837,90.78830239250956,91.19495629734762,158130000,AAPL,0.012099858572435673,0.287554713679971,86.26199172973632,,95.23249816894531,-0.022037260078539924
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800,AAPL,0.10468871009150482,0.42234715582736393,86.77423294067383,,102.88389587402344,0.0
2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200,AAPL,0.025197627799013356,0.4581869300608872,87.34984405517578,,105.47632598876953,0.0
2020-08-04,106.18070983886719,107.26996618839969,104.94379489849536,105.6651273181697,173071600,AAPL,0.006678122730333413,0.4679248813436019,87.92966751098633,,106.18070983886719,0.0
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570149,105.90234853375506,121776800,AAPL,0.00362469263115206,0.4732456578440929,88.52764526367187,,106.56558227539062,0.0
2020-08-06,110.28357696533203,110.77737527223312,106.30900549573542,106.89720218347466,202428800,AAPL,0.034889263592941644,0.5246461139377723,89.19330200195313,,110.28357696533203,0.0
2020-08-07,107.77617645263672,110.26173338434614,106.9807985305021,109.80584468501715,198045600,AAPL,-0.022735937495784397,0.48998185518809256,89.8081330871582,,110.28357696533203,-0.022735937495784356
2020-08-10,109.34268951416016,110.35873735584337,106.69708588297902,109.21901552378732,212403600,AAPL,0.014534873226012657,0.5116385525623106,90.45579467773437,,110.28357696533203,-0.008531528238947542
